Student_ID,Q1_Age_Group,Q2_Year_of_Study,Q3_Field_of_Study,Q4_Platform,Q5_Course_Type,Q6_Course_Duration,Q7_Daily_Study_Time,Q8_Weekly_Study_Days,Q9_Study_Schedule_Regularity,Q10_Time_Management_Rating,Q11_Assignment_Completion,Q12_Video_Watching_Freq,Q13_Forum_Participation,Q14_Break_Frequency,Q15_Course_Difficulty,Q16_Motivation_Level,Q17_Internet_Quality,Q18_Main_Device,Q19_Course_Completed,Q20_Dropout_Reason,Q21_Overall_Satisfaction,Q22_Future_Course_Likelihood
STU_14509,Above 26,1st Year,Computer Science / IT,NPTEL,Personal Development,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Never,Often,Very Easy,5,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14510,24–26,Postgraduate,Computer Science / IT,YouTube,Artificial Intelligence / Data Science,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Very Often,Often,Difficult,4,Very Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14511,21–23,3rd Year,Computer Science / IT,Coursera,Other,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Sometimes,Often,Easy,3,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14512,Above 26,3rd Year,Business / Management,NPTEL,Language Learning,1–3 months,1–2 hours,Every day,2,3,Always,Often,Sometimes,Rarely,Moderate,5,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14513,24–26,2nd Year,Science,YouTube,Programming / Technology,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Rarely,Rarely,Very Easy,4,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14514,Above 26,1st Year,Arts / Humanities,NPTEL,Programming / Technology,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Never,Often,Very Easy,5,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14515,24–26,Other,Other,edX,Language Learning,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Not Available in My Course,Often,Difficult,4,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14516,Below 18,3rd Year,Arts / Humanities,YouTube,Other,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Sometimes,Rarely,Very Difficult,1,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14517,Above 26,Other,Science,Udemy,Academic Subject,1–3 months,1–2 hours,Every day,2,3,Always,Often,Not Available in My Course,Rarely,Moderate,5,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14518,21–23,4th Year,Science,LinkedIn Learning,Personal Development,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Often,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14519,Below 18,2nd Year,Science,Other,Programming / Technology,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Rarely,Very Often,Easy,1,Very Good,Tablet,No,Other,2,Probably No
STU_14520,Above 26,2nd Year,Other,Coursera,Language Learning,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Rarely,Very Often,Very Difficult,5,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14521,18–20,2nd Year,Engineering,edX,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Rarely,Sometimes,Very Easy,2,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14522,24–26,Postgraduate,Computer Science / IT,edX,Language Learning,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Very Often,Never,Easy,4,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14523,21–23,Postgraduate,Business / Management,Coursera,Business / Management,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Very Often,Never,Very Difficult,3,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14524,21–23,Postgraduate,Arts / Humanities,Coursera,Personal Development,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Very Often,Rarely,Difficult,3,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14525,21–23,2nd Year,Science,Other,Academic Subject,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Rarely,Sometimes,Moderate,3,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14526,24–26,Postgraduate,Business / Management,edX,Personal Development,1–3 months,1–2 hours,6 days,5,3,Often,Often,Very Often,Very Often,Moderate,4,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14527,18–20,Postgraduate,Arts / Humanities,Udemy,Personal Development,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Very Often,Often,Very Difficult,2,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14528,Above 26,4th Year,Other,YouTube,Business / Management,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Often,Sometimes,Easy,5,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14529,18–20,4th Year,Engineering,Other,Other,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Often,Never,Moderate,2,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14530,Above 26,1st Year,Computer Science / IT,Other,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Never,Very Often,Very Difficult,5,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14531,Below 18,3rd Year,Arts / Humanities,Other,Language Learning,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Sometimes,Rarely,Very Difficult,1,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14532,Below 18,Postgraduate,Business / Management,YouTube,Language Learning,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Very Often,Sometimes,Difficult,1,Excellent,Smartphone,No,Internet/technical problems,2,Probably No
STU_14533,24–26,1st Year,Computer Science / IT,Udemy,Business / Management,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Never,Rarely,Very Easy,4,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14534,Below 18,1st Year,Business / Management,Udemy,Personal Development,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Never,Very Often,Easy,1,Very Good,Desktop,No,Course content did not meet expectations,2,Probably No
STU_14535,18–20,1st Year,Arts / Humanities,Coursera,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Never,Rarely,Easy,2,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14536,Below 18,Other,Other,Other,Other,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Not Available in My Course,Rarely,Very Difficult,1,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14537,Below 18,2nd Year,Science,NPTEL,Personal Development,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Rarely,Sometimes,Difficult,1,Excellent,Laptop,No,Loss of motivation,2,Probably No
STU_14538,Below 18,4th Year,Engineering,Udemy,Academic Subject,1–3 months,1–2 hours,1 day,4,3,Never,Often,Often,Often,Moderate,1,Average,Laptop,No,Course was too difficult,2,Probably No
STU_14539,21–23,2nd Year,Engineering,YouTube,Language Learning,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Rarely,Rarely,Difficult,3,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14540,24–26,1st Year,Business / Management,Coursera,Artificial Intelligence / Data Science,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Never,Often,Difficult,4,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14541,24–26,1st Year,Arts / Humanities,LinkedIn Learning,Artificial Intelligence / Data Science,1–3 months,1–2 hours,6 days,5,3,Often,Often,Never,Very Often,Moderate,4,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14542,24–26,3rd Year,Business / Management,NPTEL,Programming / Technology,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Sometimes,Never,Easy,4,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14543,Above 26,Postgraduate,Computer Science / IT,NPTEL,Business / Management,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Very Often,Sometimes,Easy,5,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14544,Above 26,2nd Year,Other,Other,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Rarely,Often,Very Easy,5,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14545,18–20,1st Year,Computer Science / IT,Udemy,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Never,Rarely,Easy,2,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14546,18–20,4th Year,Other,edX,Business / Management,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Often,Sometimes,Very Easy,2,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14547,18–20,3rd Year,Computer Science / IT,Coursera,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Sometimes,Often,Very Difficult,2,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14548,21–23,3rd Year,Business / Management,Coursera,Language Learning,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Sometimes,Never,Very Difficult,3,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14549,21–23,Postgraduate,Computer Science / IT,NPTEL,Programming / Technology,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Very Often,Rarely,Difficult,3,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14550,18–20,2nd Year,Other,NPTEL,Business / Management,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Rarely,Rarely,Easy,2,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14551,Above 26,Postgraduate,Arts / Humanities,NPTEL,Personal Development,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Very Often,Never,Difficult,5,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14552,21–23,Postgraduate,Computer Science / IT,NPTEL,Other,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Very Often,Very Often,Very Easy,3,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14553,18–20,4th Year,Engineering,edX,Business / Management,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Often,Very Often,Difficult,2,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14554,24–26,2nd Year,Engineering,Udemy,Business / Management,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Rarely,Sometimes,Very Difficult,4,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14555,18–20,4th Year,Other,NPTEL,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14556,24–26,3rd Year,Computer Science / IT,Coursera,Academic Subject,1–3 months,1–2 hours,6 days,5,3,Often,Often,Sometimes,Very Often,Moderate,4,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14557,18–20,3rd Year,Business / Management,LinkedIn Learning,Academic Subject,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Sometimes,Often,Very Difficult,2,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14558,21–23,2nd Year,Science,LinkedIn Learning,Programming / Technology,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Rarely,Never,Very Difficult,3,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14559,24–26,1st Year,Arts / Humanities,Coursera,Personal Development,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Never,Sometimes,Very Difficult,4,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14560,24–26,Postgraduate,Arts / Humanities,Other,Academic Subject,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Very Often,Often,Difficult,4,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14561,Below 18,Postgraduate,Computer Science / IT,YouTube,Academic Subject,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Very Often,Rarely,Very Difficult,1,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14562,Above 26,Postgraduate,Business / Management,LinkedIn Learning,Artificial Intelligence / Data Science,1–3 months,1–2 hours,Every day,2,3,Always,Often,Very Often,Rarely,Moderate,5,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14563,18–20,4th Year,Science,Udemy,Other,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Often,Very Often,Difficult,2,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14564,Below 18,2nd Year,Science,Coursera,Programming / Technology,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Rarely,Very Often,Easy,1,Very Good,Laptop,No,Internet/technical problems,2,Probably No
STU_14565,18–20,Other,Science,edX,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Not Available in My Course,Rarely,Easy,2,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14566,21–23,Postgraduate,Arts / Humanities,YouTube,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Very Often,Often,Easy,3,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14567,18–20,1st Year,Business / Management,LinkedIn Learning,Personal Development,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Never,Often,Very Difficult,2,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14568,24–26,4th Year,Engineering,NPTEL,Language Learning,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Often,Rarely,Very Easy,4,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14569,Above 26,3rd Year,Business / Management,edX,Other,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Sometimes,Often,Very Easy,5,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14570,Below 18,Postgraduate,Computer Science / IT,Other,Personal Development,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Very Often,Never,Very Easy,1,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14571,Below 18,4th Year,Engineering,YouTube,Personal Development,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Often,Rarely,Very Difficult,1,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14572,Below 18,2nd Year,Engineering,edX,Academic Subject,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Rarely,Sometimes,Difficult,1,Excellent,Tablet,No,Internet/technical problems,2,Probably No
STU_14573,18–20,1st Year,Business / Management,NPTEL,Other,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Never,Very Often,Difficult,2,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14574,Below 18,3rd Year,Computer Science / IT,YouTube,Language Learning,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Sometimes,Very Often,Easy,1,Very Good,Smartphone,No,Course content did not meet expectations,2,Probably No
STU_14575,21–23,3rd Year,Business / Management,LinkedIn Learning,Other,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Sometimes,Sometimes,Moderate,3,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14576,18–20,Postgraduate,Computer Science / IT,edX,Other,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Very Often,Sometimes,Very Easy,2,Very Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14577,18–20,3rd Year,Computer Science / IT,YouTube,Business / Management,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Sometimes,Often,Very Difficult,2,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14578,21–23,Other,Other,NPTEL,Business / Management,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14579,24–26,4th Year,Other,NPTEL,Personal Development,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Often,Sometimes,Very Difficult,4,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14580,Above 26,4th Year,Engineering,Udemy,Academic Subject,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Often,Very Often,Very Difficult,5,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14581,21–23,Other,Other,edX,Business / Management,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Not Available in My Course,Often,Easy,3,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14582,21–23,3rd Year,Arts / Humanities,Udemy,Business / Management,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Sometimes,Very Often,Very Easy,3,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14583,24–26,Other,Science,YouTube,Programming / Technology,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Not Available in My Course,Rarely,Very Easy,4,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14584,Above 26,1st Year,Computer Science / IT,Udemy,Other,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Never,Often,Very Easy,5,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_14585,18–20,4th Year,Other,Other,Other,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_14586,18–20,1st Year,Arts / Humanities,Udemy,Language Learning,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Never,Sometimes,Very Easy,2,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14587,Below 18,Postgraduate,Arts / Humanities,Other,Language Learning,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Very Often,Sometimes,Difficult,1,Excellent,Smartphone,No,Lack of interest,2,Probably No
STU_14588,Below 18,2nd Year,Science,Udemy,Programming / Technology,1–3 months,1–2 hours,1 day,4,3,Never,Often,Rarely,Often,Moderate,1,Average,Laptop,No,Internet/technical problems,2,Probably No
STU_14589,24–26,1st Year,Arts / Humanities,edX,Personal Development,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Never,Sometimes,Very Difficult,4,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_14590,21–23,4th Year,Science,Coursera,Language Learning,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Often,Sometimes,Moderate,3,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_14591,Below 18,Other,Engineering,Coursera,Academic Subject,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Not Available in My Course,Rarely,Very Difficult,1,Good,Laptop,Yes,I completed the course,4,Definitely Yes
